Vehicle,Date,Type,SessionId,StartTime,EndTime,Duration,DataLines,StartLine,EndLine
DOBACK023,20250930,estabilidad,2,null,null,null,6127,1,6741
DOBACK023,20250930,estabilidad,3,null,null,null,2467,6742,9456
DOBACK023,20251004,estabilidad,1,null,null,null,3479,1,3828
DOBACK023,20251004,estabilidad,2,null,null,null,1657,3829,5652
DOBACK023,20251004,estabilidad,3,null,null,null,768,5653,6498
DOBACK023,20251004,estabilidad,4,null,null,null,4297,6499,11226
DOBACK023,20251004,estabilidad,5,null,null,null,2288,11227,13744
DOBACK023,20250930,GPS,1,2025-09-30T09:35:13.000Z,2025-09-30T09:35:13.000Z,null,67,1,69
DOBACK023,20250930,GPS,3,2025-09-30T15:33:44.000Z,2025-09-30T15:33:44.000Z,null,0,415,415
DOBACK023,20250930,GPS,4,2025-09-30T17:01:07.000Z,2025-09-30T17:01:07.000Z,null,56,979,1036
DOBACK023,20251004,GPS,1,2025-10-04T07:56:32.000Z,2025-10-04T07:56:32.000Z,null,71,1,73
DOBACK023,20251004,GPS,2,2025-10-04T08:14:28.000Z,2025-10-04T08:14:28.000Z,null,110,317,428
DOBACK023,20251004,GPS,3,2025-10-04T08:22:32.000Z,2025-10-04T08:22:32.000Z,null,0,482,482
DOBACK023,20251004,GPS,4,2025-10-04T09:01:02.000Z,2025-10-04T09:01:02.000Z,null,13,562,576
DOBACK023,20251004,GPS,5,2025-10-04T09:13:51.000Z,2025-10-04T09:13:51.000Z,null,0,952,952
DOBACK023,20250930,ROTATIVO,11,2025-09-30T15:37:47.000Z,2025-09-30T15:44:18.000Z,391,27,1,29
DOBACK023,20250930,ROTATIVO,12,2025-09-30T17:01:07.000Z,2025-09-30T17:05:22.000Z,255,18,30,49
DOBACK023,20251004,ROTATIVO,1,2025-10-04T07:56:32.000Z,2025-10-04T08:02:19.000Z,347,24,1,26
DOBACK023,20251004,ROTATIVO,2,2025-10-04T08:14:28.000Z,2025-10-04T08:17:13.000Z,165,12,27,40
DOBACK023,20251004,ROTATIVO,3,2025-10-04T08:22:32.000Z,2025-10-04T08:23:47.000Z,75,6,41,48
DOBACK023,20251004,ROTATIVO,4,2025-10-04T08:29:50.000Z,2025-10-04T08:29:50.000Z,null,1,49,51
DOBACK023,20251004,ROTATIVO,5,2025-10-04T09:01:02.000Z,2025-10-04T09:08:17.000Z,435,30,52,83
DOBACK023,20251004,ROTATIVO,6,2025-10-04T09:13:51.000Z,2025-10-04T09:17:52.000Z,241,17,84,102
DOBACK024,20250930,estabilidad,1,null,null,null,38759,1,42636
DOBACK024,20250930,estabilidad,2,null,null,null,50359,42637,98032
DOBACK024,20251001,estabilidad,1,null,null,null,16559,1,18216
DOBACK024,20251001,estabilidad,2,null,null,null,759,18217,19052
DOBACK024,20251001,estabilidad,3,null,null,null,16399,19053,37092
DOBACK024,20251001,estabilidad,4,null,null,null,31399,37093,71632
DOBACK024,20251001,estabilidad,5,null,null,null,7249,71633,79607
DOBACK024,20251001,estabilidad,6,null,null,null,7639,79608,88011
DOBACK024,20251001,estabilidad,7,null,null,null,11409,88012,100562
DOBACK024,20251002,estabilidad,1,null,null,null,38339,1,42174
DOBACK024,20251002,estabilidad,2,null,null,null,508,42175,42734
DOBACK024,20251002,estabilidad,3,null,null,null,16957,42735,61388
DOBACK024,20251002,estabilidad,4,null,null,null,779,61389,62246
DOBACK024,20251002,estabilidad,5,null,null,null,27659,62247,92672
DOBACK024,20251002,estabilidad,6,null,null,null,6429,92673,99745
DOBACK024,20251003,estabilidad,1,null,null,null,28910,1,31802
DOBACK024,20251003,estabilidad,2,null,null,null,31739,31804,66717
DOBACK024,20251003,estabilidad,3,null,null,null,37969,66718,108484
DOBACK024,20251003,estabilidad,4,null,null,null,18069,108485,128361
DOBACK024,20251004,estabilidad,1,null,null,null,11419,1,12562
DOBACK024,20251004,estabilidad,2,null,null,null,259,12563,12848
DOBACK024,20251004,estabilidad,3,null,null,null,1699,12849,14718
DOBACK024,20251004,estabilidad,4,null,null,null,579,14719,15356
DOBACK024,20251004,estabilidad,5,null,null,null,1019,15357,16478
DOBACK024,20251004,estabilidad,6,null,null,null,389,16479,16907
DOBACK024,20251004,estabilidad,7,null,null,null,19787,16908,38674
DOBACK024,20251004,estabilidad,8,null,null,null,98,38675,38783
DOBACK024,20251004,estabilidad,9,null,null,null,23849,38784,65018
DOBACK024,20251004,estabilidad,10,null,null,null,15629,65019,82211
DOBACK024,20251005,estabilidad,1,null,null,null,17529,1,19283
DOBACK024,20251005,estabilidad,2,null,null,null,5049,19284,24838
DOBACK024,20251005,estabilidad,3,null,null,null,11469,24839,37455
DOBACK024,20251005,estabilidad,4,null,null,null,15219,37456,54197
DOBACK024,20251005,estabilidad,5,null,null,null,2529,54198,56980
DOBACK024,20251005,estabilidad,6,null,null,null,8159,56981,65956
DOBACK024,20251005,estabilidad,7,null,null,null,13069,65957,80333
DOBACK024,20251005,estabilidad,8,null,null,null,27974,80334,111106
DOBACK024,20251006,estabilidad,1,null,null,null,45949,1,50545
DOBACK024,20251006,estabilidad,2,null,null,null,29749,50546,83270
DOBACK024,20251007,estabilidad,1,null,null,null,39093,1,43004
DOBACK024,20251007,estabilidad,2,null,null,null,4729,43005,48207
DOBACK024,20251007,estabilidad,3,null,null,null,36489,48208,88346
DOBACK024,20251007,estabilidad,4,null,null,null,44249,88347,137021
DOBACK024,20251007,estabilidad,5,null,null,null,13179,137022,151519
DOBACK024,20251007,estabilidad,6,null,null,null,31469,151520,186136
DOBACK024,20251007,estabilidad,7,null,null,null,11689,186137,198995
DOBACK024,20251007,estabilidad,8,null,null,null,55474,198996,260018
DOBACK024,20251007,estabilidad,9,null,null,null,13726,260019,275118
DOBACK024,20251008,estabilidad,1,null,null,null,25140,1,27655
DOBACK024,20251008,estabilidad,2,null,null,null,6717,27657,35046
DOBACK024,20251008,estabilidad,3,null,null,null,21899,35047,59136
DOBACK024,20251008,estabilidad,4,null,null,null,12699,59137,73106
DOBACK024,20251008,estabilidad,5,null,null,null,6597,73107,80364
DOBACK024,20251008,estabilidad,6,null,null,null,5579,80365,86502
DOBACK024,20251008,estabilidad,7,null,null,null,34269,86503,124199
DOBACK024,20250930,GPS,1,2025-09-30T07:33:37.000Z,2025-09-30T07:33:37.000Z,null,269,1,293
DOBACK024,20251001,GPS,1,2025-10-01T07:36:47.000Z,2025-10-01T07:36:47.000Z,null,179,1,181
DOBACK024,20251001,GPS,2,2025-10-01T09:06:11.000Z,2025-10-01T09:06:11.000Z,null,68,1467,1536
DOBACK024,20251001,GPS,3,2025-10-01T12:22:16.000Z,2025-10-01T12:22:16.000Z,null,73,1537,1611
DOBACK024,20251002,GPS,1,2025-10-01T22:29:57.000Z,2025-10-01T22:29:57.000Z,null,372,1,374
DOBACK024,20251003,GPS,1,2025-10-03T07:46:49.000Z,2025-10-03T07:46:49.000Z,null,255,1,257
DOBACK024,20251003,GPS,2,2025-10-03T18:10:57.000Z,2025-10-03T18:10:57.000Z,null,300,2544,2845
DOBACK024,20251003,GPS,3,2025-10-03T19:06:09.000Z,2025-10-03T19:06:09.000Z,null,5,5351,5558
DOBACK024,20251004,GPS,1,2025-10-04T07:44:53.000Z,2025-10-04T07:44:53.000Z,null,304,1,306
DOBACK024,20251005,GPS,1,2025-10-04T22:28:33.000Z,2025-10-04T22:28:33.000Z,null,249,1,251
DOBACK024,20251005,GPS,2,2025-10-05T07:10:21.000Z,2025-10-05T07:10:21.000Z,null,119,1423,1543
DOBACK024,20251005,GPS,3,2025-10-05T07:43:20.000Z,2025-10-05T07:43:20.000Z,null,59,1849,1909
DOBACK024,20251006,GPS,1,2025-10-06T07:34:43.000Z,2025-10-06T07:34:43.000Z,null,229,1,277
DOBACK024,20251007,GPS,1,2025-10-07T01:22:45.000Z,2025-10-07T01:22:45.000Z,null,177,1,179
DOBACK024,20251007,GPS,2,2025-10-07T02:32:36.000Z,2025-10-07T02:32:36.000Z,null,0,2187,2187
DOBACK024,20251007,GPS,3,2025-10-07T06:06:06.000Z,2025-10-07T06:06:06.000Z,null,310,2606,2917
DOBACK024,20251008,GPS,1,2025-10-08T02:43:30.000Z,2025-10-08T02:43:30.000Z,null,274,1,276
DOBACK024,20251008,GPS,2,2025-10-08T03:30:11.000Z,2025-10-08T03:30:11.000Z,null,0,2222,2222
DOBACK024,20251008,GPS,3,2025-10-08T03:49:45.000Z,2025-10-08T03:49:45.000Z,null,590,2825,4397
DOBACK024,20251008,GPS,4,2025-10-08T07:21:40.000Z,2025-10-08T07:21:40.000Z,null,346,4764,5252
DOBACK024,20251008,GPS,5,2025-10-08T09:13:27.000Z,2025-10-08T09:13:27.000Z,null,254,5863,6122
DOBACK024,20251008,GPS,6,2025-10-08T11:06:11.000Z,2025-10-08T11:06:11.000Z,null,194,6459,6701
DOBACK024,20251008,GPS,7,2025-10-08T14:39:48.000Z,2025-10-08T14:39:48.000Z,null,123,6964,7088
DOBACK024,20251009,GPS,1,2025-10-08T22:31:29.000Z,2025-10-08T22:31:29.000Z,null,220,1,598
DOBACK024,20251009,GPS,2,2025-10-09T07:33:39.000Z,2025-10-09T07:33:39.000Z,null,244,2070,2336
DOBACK024,20251009,GPS,3,2025-10-09T08:54:26.000Z,2025-10-09T08:54:26.000Z,null,0,6079,6079
DOBACK024,20251009,GPS,4,2025-10-09T09:08:35.000Z,2025-10-09T09:08:35.000Z,null,0,6700,6700
DOBACK024,20250930,ROTATIVO,1,2025-09-30T07:33:37.000Z,2025-09-30T08:38:25.000Z,3888,260,1,262
DOBACK024,20250930,ROTATIVO,2,2025-09-30T10:41:43.000Z,2025-09-30T12:05:48.000Z,5045,337,263,601
DOBACK024,20251001,ROTATIVO,1,2025-10-01T07:36:47.000Z,2025-10-01T08:04:33.000Z,1666,112,1,114
DOBACK024,20251001,ROTATIVO,2,2025-10-01T09:06:11.000Z,2025-10-01T09:07:26.000Z,75,6,115,122
DOBACK024,20251001,ROTATIVO,3,2025-10-01T12:22:16.000Z,2025-10-01T12:49:47.000Z,1651,111,123,235
DOBACK024,20251001,ROTATIVO,4,2025-10-01T14:18:21.000Z,2025-10-01T15:10:39.000Z,3138,210,236,447
DOBACK024,20251001,ROTATIVO,5,2025-10-01T15:13:58.000Z,2025-10-01T15:26:15.000Z,737,50,448,499
DOBACK024,20251001,ROTATIVO,6,2025-10-01T20:39:41.000Z,2025-10-01T20:52:27.000Z,766,52,500,553
DOBACK024,20251001,ROTATIVO,7,2025-10-01T21:04:45.000Z,2025-10-01T21:23:46.000Z,1141,77,554,632
DOBACK024,20251002,ROTATIVO,1,2025-10-01T22:29:57.000Z,2025-10-01T23:34:01.000Z,3844,257,1,259
DOBACK024,20251002,ROTATIVO,2,2025-10-02T07:01:48.000Z,2025-10-02T07:02:51.000Z,63,5,260,266
DOBACK024,20251002,ROTATIVO,3,2025-10-02T07:37:06.000Z,2025-10-02T08:05:23.000Z,1697,114,267,382
DOBACK024,20251002,ROTATIVO,4,2025-10-02T09:33:11.000Z,2025-10-02T09:34:26.000Z,75,6,383,390
DOBACK024,20251002,ROTATIVO,5,2025-10-02T16:59:02.000Z,2025-10-02T17:45:05.000Z,2763,185,391,577
DOBACK024,20251002,ROTATIVO,6,2025-10-02T17:50:46.000Z,2025-10-02T18:01:31.000Z,645,44,578,623
DOBACK024,20251003,ROTATIVO,1,2025-10-03T07:46:49.000Z,2025-10-03T08:35:06.000Z,2897,194,1,196
DOBACK024,20251003,ROTATIVO,2,2025-10-03T18:10:57.000Z,2025-10-03T19:04:00.000Z,3183,213,197,411
DOBACK024,20251003,ROTATIVO,3,2025-10-03T19:06:09.000Z,2025-10-03T20:09:27.000Z,3798,254,412,667
DOBACK024,20251003,ROTATIVO,4,2025-10-03T20:19:04.000Z,2025-10-03T20:49:20.000Z,1816,122,668,791
DOBACK024,20251004,ROTATIVO,1,2025-10-04T07:44:53.000Z,2025-10-04T08:03:56.000Z,1143,77,1,79
DOBACK024,20251004,ROTATIVO,2,2025-10-04T08:07:37.000Z,2025-10-04T08:08:07.000Z,30,3,80,84
DOBACK024,20251004,ROTATIVO,3,2025-10-04T08:18:01.000Z,2025-10-04T08:20:46.000Z,165,12,85,98
DOBACK024,20251004,ROTATIVO,4,2025-10-04T08:23:30.000Z,2025-10-04T08:24:30.000Z,60,5,99,105
DOBACK024,20251004,ROTATIVO,5,2025-10-04T08:34:35.000Z,2025-10-04T08:36:20.000Z,105,8,106,115
DOBACK024,20251004,ROTATIVO,6,2025-10-04T09:36:28.000Z,2025-10-04T09:37:13.000Z,45,4,116,121
DOBACK024,20251004,ROTATIVO,7,2025-10-04T12:25:56.000Z,2025-10-04T12:58:58.000Z,1982,133,122,256
DOBACK024,20251004,ROTATIVO,8,2025-10-04T16:09:56.000Z,2025-10-04T16:10:11.000Z,15,2,257,260
DOBACK024,20251004,ROTATIVO,9,2025-10-04T17:30:27.000Z,2025-10-04T18:10:14.000Z,2387,160,261,422
DOBACK024,20251004,ROTATIVO,10,2025-10-04T21:20:04.000Z,2025-10-04T21:46:05.000Z,1561,105,423,529
DOBACK024,20251005,ROTATIVO,1,2025-10-04T22:28:33.000Z,2025-10-04T22:57:49.000Z,1756,118,1,120
DOBACK024,20251005,ROTATIVO,2,2025-10-05T07:10:21.000Z,2025-10-05T07:18:52.000Z,511,35,121,157
DOBACK024,20251005,ROTATIVO,3,2025-10-05T07:43:20.000Z,2025-10-05T08:02:36.000Z,1156,78,158,237
DOBACK024,20251005,ROTATIVO,4,2025-10-05T08:48:14.000Z,2025-10-05T09:13:45.000Z,1531,103,238,342
DOBACK024,20251005,ROTATIVO,5,2025-10-05T09:23:32.000Z,2025-10-05T09:27:48.000Z,256,18,343,362
DOBACK024,20251005,ROTATIVO,6,2025-10-05T09:56:15.000Z,2025-10-05T10:09:46.000Z,811,55,363,419
DOBACK024,20251005,ROTATIVO,7,2025-10-05T10:12:53.000Z,2025-10-05T10:34:39.000Z,1306,88,420,509
DOBACK024,20251005,ROTATIVO,8,2025-10-05T14:03:36.000Z,2025-10-05T14:50:24.000Z,2808,188,510,699
DOBACK024,20251006,ROTATIVO,1,2025-10-06T07:34:43.000Z,2025-10-06T08:51:20.000Z,4597,307,1,309
DOBACK024,20251006,ROTATIVO,2,2025-10-06T12:32:24.000Z,2025-10-06T13:22:11.000Z,2987,200,310,511
DOBACK024,20251007,ROTATIVO,1,2025-10-07T01:22:45.000Z,2025-10-07T02:28:04.000Z,3919,262,1,264
DOBACK024,20251007,ROTATIVO,2,2025-10-07T02:32:36.000Z,2025-10-07T02:40:22.000Z,466,32,265,298
DOBACK024,20251007,ROTATIVO,3,2025-10-07T06:06:06.000Z,2025-10-07T07:06:54.000Z,3648,244,299,544
DOBACK024,20251007,ROTATIVO,4,2025-10-07T07:08:48.000Z,2025-10-07T08:22:39.000Z,4431,296,545,842
DOBACK024,20251007,ROTATIVO,5,2025-10-07T08:57:25.000Z,2025-10-07T09:19:27.000Z,1322,89,843,933
DOBACK024,20251007,ROTATIVO,6,2025-10-07T09:55:48.000Z,2025-10-07T10:48:21.000Z,3153,211,934,1146
DOBACK024,20251007,ROTATIVO,7,2025-10-07T10:53:52.000Z,2025-10-07T11:13:23.000Z,1171,79,1147,1227
DOBACK024,20251007,ROTATIVO,8,2025-10-07T15:33:30.000Z,2025-10-07T17:06:04.000Z,5554,371,1228,1600
DOBACK024,20251007,ROTATIVO,9,2025-10-07T18:33:09.000Z,2025-10-07T18:56:10.000Z,1381,93,1601,1695
DOBACK024,20251008,ROTATIVO,1,2025-10-08T02:43:29.000Z,2025-10-08T03:25:31.000Z,2522,169,1,171
DOBACK024,20251008,ROTATIVO,2,2025-10-08T03:30:11.000Z,2025-10-08T03:41:26.000Z,675,46,172,219
DOBACK024,20251008,ROTATIVO,3,2025-10-08T03:49:45.000Z,2025-10-08T04:26:17.000Z,2192,147,220,368
DOBACK024,20251008,ROTATIVO,4,2025-10-08T07:21:40.000Z,2025-10-08T07:42:56.000Z,1276,86,369,456
DOBACK024,20251008,ROTATIVO,5,2025-10-08T09:13:27.000Z,2025-10-08T09:24:28.000Z,661,45,457,503
DOBACK024,20251008,ROTATIVO,6,2025-10-08T11:06:11.000Z,2025-10-08T11:15:27.000Z,556,38,504,543
DOBACK024,20251008,ROTATIVO,7,2025-10-08T14:39:48.000Z,2025-10-08T15:36:51.000Z,3423,229,544,774
DOBACK026,20250925,CAN,null,2025-09-25T14:18:43.000Z,2025-09-25T14:26:25.000Z,462,18014,1,18015
DOBACK026,20250925,CAN,null,2025-09-25T14:28:47.000Z,2025-09-25T14:36:41.000Z,474,18469,1,18470
DOBACK026,20250925,CAN,null,2025-09-25T14:51:21.000Z,2025-09-25T15:25:52.000Z,2071,80842,1,80843
DOBACK026,20250925,CAN,null,2025-09-25T15:29:30.000Z,2025-09-25T15:30:55.000Z,85,3284,1,3285
DOBACK026,20250926,CAN,1,2025-09-26T06:26:40.000Z,2025-09-26T06:29:27.000Z,167,6536,1,6538
DOBACK026,20250926,CAN,2,2025-09-26T06:29:39.000Z,2025-09-26T06:29:59.000Z,20,798,6539,7338
DOBACK026,20250926,CAN,3,2025-09-26T06:30:58.000Z,2025-09-26T06:37:27.000Z,389,15194,7339,22534
DOBACK026,20250926,CAN,4,2025-09-26T06:37:44.000Z,2025-09-26T06:38:01.000Z,17,642,22535,23178
DOBACK026,20250926,CAN,5,2025-09-26T06:39:38.000Z,2025-09-26T08:30:57.000Z,6679,260690,23179,283870
DOBACK026,20250926,CAN,6,2025-09-26T08:32:10.000Z,2025-09-26T08:36:03.000Z,233,9081,283871,292953
DOBACK026,20250926,CAN,7,2025-09-26T08:59:05.000Z,2025-09-26T09:02:42.000Z,217,8468,292954,301423
DOBACK026,20250926,CAN,8,2025-09-26T09:28:10.000Z,2025-09-26T09:52:38.000Z,1468,57318,301424,358743
DOBACK026,20250926,CAN,9,2025-09-26T09:53:48.000Z,2025-09-26T10:05:59.000Z,731,28528,358744,387273
DOBACK026,20250926,CAN,10,2025-09-26T10:13:04.000Z,2025-09-26T10:13:43.000Z,39,1554,387274,388829
DOBACK026,20250926,CAN,11,2025-09-26T10:15:44.000Z,2025-09-26T10:16:17.000Z,33,1283,388830,390114
DOBACK026,20250926,CAN,12,2025-09-26T10:16:33.000Z,2025-09-26T10:16:53.000Z,20,814,390115,390930
DOBACK026,20250926,CAN,13,2025-09-26T10:18:05.000Z,2025-09-26T10:18:53.000Z,48,1890,390931,392822
DOBACK026,20250926,CAN,14,2025-09-26T10:27:55.000Z,2025-09-26T10:31:08.000Z,193,7558,392823,400382
DOBACK026,20250926,CAN,15,2025-09-26T10:37:41.000Z,2025-09-26T10:45:39.000Z,478,18696,400383,419080
DOBACK026,20250925,estabilidad,null,2025-09-25T15:32:47.000Z,2025-09-25T15:32:47.000Z,null,491512,1,540665
DOBACK026,20250926,estabilidad,6,null,null,null,17679,1,19448
DOBACK026,20250926,estabilidad,7,null,null,null,2247,19449,21921
DOBACK026,20250926,estabilidad,8,null,null,null,319,21922,22273
DOBACK026,20250926,estabilidad,9,null,null,null,1457,22274,23877
DOBACK026,20250926,estabilidad,10,null,null,null,14657,23878,40001
DOBACK026,20250926,estabilidad,11,null,null,null,7237,40002,47963
DOBACK026,20250926,estabilidad,12,null,null,null,347,47964,48346
DOBACK026,20250926,GPS,1,2025-09-26T12:01:51.000Z,2025-09-26T12:01:51.000Z,null,122,1,124
DOBACK027,20250929,CAN,10,2025-09-29T12:02:47.000Z,2025-09-29T12:07:23.000Z,276,36,1,38
DOBACK027,20250929,CAN,11,2025-09-29T12:07:52.000Z,2025-09-29T12:08:42.000Z,50,6,39,46
DOBACK027,20250929,CAN,12,2025-09-29T12:10:50.000Z,2025-09-29T12:12:06.000Z,76,8,47,56
DOBACK027,20250929,CAN,13,2025-09-29T17:01:36.000Z,2025-09-29T18:02:07.000Z,3631,292,57,350
DOBACK027,20250929,CAN,14,2025-09-29T18:04:25.000Z,2025-09-29T18:04:51.000Z,26,4,351,356
DOBACK027,20250930,CAN,1,2025-09-30T07:38:54.000Z,2025-09-30T08:03:05.000Z,1451,118,1,120
DOBACK027,20250930,CAN,2,2025-09-30T08:03:50.000Z,2025-09-30T08:03:50.000Z,null,2,121,124
DOBACK027,20250930,CAN,3,2025-09-30T08:05:44.000Z,2025-09-30T08:06:59.000Z,75,8,125,134
DOBACK027,20251001,CAN,1,2025-10-01T07:52:32.000Z,2025-10-01T08:12:36.000Z,1204,98,1,100
DOBACK027,20251001,CAN,2,2025-10-01T08:13:05.000Z,2025-10-01T08:13:55.000Z,50,6,101,108
DOBACK027,20251001,CAN,3,2025-10-01T09:42:44.000Z,2025-10-01T09:59:01.000Z,977,80,109,190
DOBACK027,20251001,CAN,4,2025-10-01T09:59:36.000Z,2025-10-01T10:00:01.000Z,25,4,191,196
DOBACK027,20251001,CAN,5,2025-10-01T10:38:13.000Z,2025-10-01T10:51:34.000Z,801,66,197,264
DOBACK027,20251001,CAN,6,2025-10-01T10:53:15.000Z,2025-10-01T10:53:40.000Z,25,4,265,270
DOBACK027,20251001,CAN,7,2025-10-01T11:00:40.000Z,2025-10-01T11:00:40.000Z,null,2,271,274
DOBACK027,20251001,CAN,8,2025-10-01T11:03:15.000Z,2025-10-01T11:04:31.000Z,76,8,275,284
DOBACK027,20251001,CAN,9,2025-10-01T20:42:25.000Z,2025-10-01T20:42:25.000Z,null,2,285,288
DOBACK027,20251001,CAN,10,2025-10-01T20:42:54.000Z,2025-10-01T20:42:54.000Z,null,2,289,292
DOBACK027,20251001,CAN,11,2025-10-01T20:44:13.000Z,2025-10-01T20:51:43.000Z,450,38,293,332
DOBACK027,20251001,CAN,12,2025-10-01T20:52:11.000Z,2025-10-01T20:52:11.000Z,null,2,333,336
DOBACK027,20251001,CAN,13,2025-10-01T20:52:11.000Z,2025-10-01T20:52:11.000Z,null,2,337,340
DOBACK027,20251001,CAN,14,2025-10-01T20:57:15.000Z,2025-10-01T20:57:40.000Z,25,4,341,346
DOBACK027,20251001,CAN,15,2025-10-01T20:58:00.000Z,2025-10-01T20:58:00.000Z,null,2,347,350
DOBACK027,20251001,CAN,16,2025-10-01T20:58:00.000Z,2025-10-01T20:58:00.000Z,null,2,351,354
DOBACK027,20251001,CAN,17,2025-10-01T21:00:52.000Z,2025-10-01T21:22:33.000Z,1301,106,355,462
DOBACK027,20251001,CAN,18,2025-10-01T21:22:58.000Z,2025-10-01T21:23:49.000Z,51,6,463,470
DOBACK027,20251002,CAN,1,2025-10-02T07:50:14.000Z,2025-10-02T07:51:29.000Z,75,8,1,10
DOBACK027,20251002,CAN,2,2025-10-02T07:52:12.000Z,2025-10-02T07:52:12.000Z,null,2,11,14
DOBACK027,20251002,CAN,3,2025-10-02T07:53:05.000Z,2025-10-02T08:37:38.000Z,2673,206,15,224
DOBACK027,20251002,CAN,5,2025-10-02T08:38:14.000Z,2025-10-02T08:38:14.000Z,null,2,225,228
DOBACK027,20251003,CAN,1,2025-10-03T07:47:31.000Z,2025-10-03T08:36:24.000Z,2933,236,1,238
DOBACK027,20251003,CAN,2,2025-10-03T08:38:22.000Z,2025-10-03T08:38:47.000Z,25,4,239,244
DOBACK027,20251004,CAN,1,2025-10-04T07:54:23.000Z,2025-10-04T08:10:16.000Z,953,78,1,80
DOBACK027,20251004,CAN,2,2025-10-04T08:12:01.000Z,2025-10-04T08:12:51.000Z,50,6,81,88
DOBACK027,20251004,CAN,3,2025-10-04T08:22:04.000Z,2025-10-04T08:22:54.000Z,50,6,89,96
DOBACK027,20251004,CAN,4,2025-10-04T08:25:38.000Z,2025-10-04T08:26:28.000Z,50,6,97,104
DOBACK027,20251004,CAN,5,2025-10-04T12:26:57.000Z,2025-10-04T12:27:22.000Z,25,4,105,110
DOBACK027,20251004,CAN,6,2025-10-04T12:28:28.000Z,2025-10-04T12:30:08.000Z,100,10,111,122
DOBACK027,20251004,CAN,7,2025-10-04T12:31:44.000Z,2025-10-04T12:32:34.000Z,50,5,123,129
DOBACK027,20251005,CAN,1,2025-10-05T07:40:41.000Z,2025-10-05T08:13:17.000Z,1956,158,1,160
DOBACK027,20251005,CAN,2,2025-10-05T08:15:07.000Z,2025-10-05T08:15:32.000Z,25,4,161,166
DOBACK027,20251005,CAN,3,2025-10-05T14:04:39.000Z,2025-10-05T14:29:15.000Z,1476,120,167,288
DOBACK027,20251005,CAN,4,2025-10-05T14:29:35.000Z,2025-10-05T14:29:35.000Z,null,2,289,292
DOBACK027,20251005,CAN,5,2025-10-05T14:31:01.000Z,2025-10-05T14:34:46.000Z,225,20,293,314
DOBACK027,20251005,CAN,6,2025-10-05T14:35:18.000Z,2025-10-05T14:35:18.000Z,null,2,315,318
DOBACK027,20251005,CAN,7,2025-10-05T14:36:38.000Z,2025-10-05T14:37:53.000Z,75,8,319,328
DOBACK027,20251005,CAN,8,2025-10-05T14:38:07.000Z,2025-10-05T14:38:07.000Z,null,2,329,332
DOBACK027,20251005,CAN,9,2025-10-05T14:39:29.000Z,2025-10-05T14:40:44.000Z,75,8,333,342
DOBACK027,20251005,CAN,10,2025-10-05T14:41:16.000Z,2025-10-05T14:42:06.000Z,50,6,343,350
DOBACK027,20251006,CAN,1,2025-10-06T07:44:32.000Z,2025-10-06T08:12:30.000Z,1678,136,1,138
DOBACK027,20251006,CAN,2,2025-10-06T08:14:47.000Z,2025-10-06T08:14:47.000Z,null,2,139,142
DOBACK027,20251006,CAN,3,2025-10-06T10:37:20.000Z,2025-10-06T10:39:51.000Z,151,14,143,158
